seq_id,seq_id2,locus_tag,locus_tag2,identity,similarity,start,end,start2,end2
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01170,PRJNA747871_OG286_38725,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01175,PRJNA747871_OG286_38720,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01180,PRJNA747871_OG286_38715,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01185,PRJNA747871_OG286_38710,1.0,1.00,,,,
CP108229.region001,CP108290.region005,OG535_01190,OG286_38705,0.95,0.95,4469.0,3361.0,76561.0,77618.0
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01195,PRJNA747871_OG286_38700,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01200,PRJNA747871_OG286_38695,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01205,PRJNA747871_OG286_38690,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01210,PRJNA747871_OG286_38685,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01215,PRJNA747871_OG286_38680,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01220,PRJNA747871_OG286_38675,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01225,PRJNA747871_OG286_38670,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01230,PRJNA747871_OG286_38665,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01235,PRJNA747871_OG286_38660,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01240,PRJNA747871_OG286_38655,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01245,PRJNA747871_OG286_38650,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01250,PRJNA747871_OG286_38645,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01255,PRJNA747871_OG286_38640,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01260,PRJNA747871_OG286_38635,0.99,0.99,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01265,PRJNA747871_OG286_38630,0.99,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01270,PRJNA747871_OG286_38625,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01275,PRJNA747871_OG286_38620,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01280,PRJNA747871_OG286_38615,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01285,PRJNA747871_OG286_38610,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01290,PRJNA747871_OG286_38605,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01295,PRJNA747871_OG286_38600,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01300,PRJNA747871_OG286_38595,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01305,PRJNA747871_OG286_38590,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01310,PRJNA747871_OG286_38585,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01315,PRJNA747871_OG286_38580,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01320,PRJNA747871_OG286_38575,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01325,PRJNA747871_OG286_38570,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01330,PRJNA747871_OG286_38565,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01335,PRJNA747871_OG286_38560,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01340,PRJNA747871_OG286_38555,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01345,PRJNA747871_OG286_38550,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01350,PRJNA747871_OG286_38545,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01355,PRJNA747871_OG286_38540,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01360,PRJNA747871_OG286_38535,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01365,PRJNA747871_OG286_38530,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01370,PRJNA747871_OG286_38525,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01375,PRJNA747871_OG286_38520,1.0,1.00,,,,
CP108229.region001,CP108290.region005,PRJNA747871_OG535_01380,PRJNA747871_OG286_38515,1.0,1.00,,,,
