OG913_12680	OG913_12680
OG913_12680	OHB01_35210
OG913_12680	OG719_31350
OG913_12840	OG913_12840
OG913_12840	OHB01_35370
OG913_12840	OG719_31510
OG913_13000	OG913_13000
OG913_13000	OHB01_35530
OG913_13000	OG719_31670
OHB01_35330	OHB01_35330
OHB01_35330	OG719_31470
OHB01_35330	OG913_12800
OHB01_35490	OHB01_35490
OHB01_35490	OG719_31630
OHB01_35490	OG913_12960
OG719_31435	OG719_31435
OG719_31435	OG913_12765
OG719_31435	OHB01_35295
OG913_12685	OG913_12685
OG913_12685	OHB01_35215
OG913_12685	OG719_31355
OG913_13005	OG913_13005
OG913_13005	OHB01_35535
OG913_13005	OG719_31675
OHB01_35335	OHB01_35335
OHB01_35335	OG719_31475
OHB01_35335	OG913_12805
OHB01_35495	OHB01_35495
OHB01_35495	OG719_31635
OHB01_35495	OG913_12965
OG719_31440	OG719_31440
OG719_31440	OG913_12770
OG719_31440	OHB01_35300
OG913_12690	OG913_12690
OG913_12690	OHB01_35220
OG913_12690	OG719_31360
OG913_12850	OG913_12850
OG913_12850	OHB01_35380
OG913_12850	OG719_31520
OHB01_35340	OHB01_35340
OHB01_35340	OG719_31480
OHB01_35340	OG913_12810
OHB01_35500	OHB01_35500
OHB01_35500	OG719_31640
OHB01_35500	OG913_12970
OG719_31605	OG719_31605
OG719_31605	OG913_12935
OG719_31605	OHB01_35465
OG913_12695	OG913_12695
OG913_12695	OHB01_35225
OG913_12695	OG719_31365
OG913_12855	OG913_12855
OG913_12855	OHB01_35385
OG913_12855	OG719_31525
OG913_13015	OG913_13015
OHB01_35345	OHB01_35345
OHB01_35345	OG719_31485
OHB01_35345	OG913_12815
OHB01_35505	OHB01_35505
OHB01_35505	OG719_31645
OHB01_35505	OG913_12975
OG719_31610	OG719_31610
OG719_31610	OG913_12940
OG719_31610	OHB01_35470
OG913_12700	OG913_12700
OG913_12700	OHB01_35230
OG913_12700	OG719_31370
OG913_12860	OG913_12860
OG913_12860	OHB01_35390
OG913_12860	OG719_31530
OG913_13020	OG913_13020
OG913_13020	OHB01_35545
OG913_13020	OG719_31685
OHB01_35350	OHB01_35350
OHB01_35350	OG719_31490
OHB01_35350	OG913_12820
OHB01_35510	OHB01_35510
OHB01_35510	OG719_31650
OHB01_35510	OG913_12980
OG719_31455	OG719_31455
OG719_31455	OG913_12785
OG719_31455	OHB01_35315
OG719_31615	OG719_31615
OG719_31615	OG913_12945
OG719_31615	OHB01_35475
OG913_12705	OG913_12705
OG913_12705	OHB01_35235
OG913_12705	OG719_31375
OG913_12865	OG913_12865
OG913_12865	OHB01_35395
OG913_12865	OG719_31535
OHB01_35355	OHB01_35355
OHB01_35355	OG719_31495
OHB01_35355	OG913_12825
OHB01_35515	OHB01_35515
OHB01_35515	OG719_31655
OHB01_35515	OG913_12985
OG719_31460	OG719_31460
OG719_31460	OG913_12790
OG719_31460	OHB01_35320
OG719_31620	OG719_31620
OG719_31620	OG913_12950
OG719_31620	OHB01_35480
OG913_12710	OG913_12710
OG913_12710	OHB01_35240
OG913_12710	OG719_31380
OG913_12870	OG913_12870
OG913_12870	OHB01_35400
OG913_12870	OG719_31540
OG913_13030	OG913_13030
OHB01_35360	OHB01_35360
OHB01_35360	OG719_31500
OHB01_35360	OG913_12830
OHB01_35520	OHB01_35520
OHB01_35520	OG719_31660
OHB01_35520	OG913_12990
OG719_31465	OG719_31465
OG719_31465	OG913_12795
OG719_31465	OHB01_35325
OG719_31625	OG719_31625
OG719_31625	OG913_12955
OG719_31625	OHB01_35485
OG913_12715	OG913_12715
OG913_12715	OHB01_35245
OG913_12715	OG719_31385
OG913_12715	OG913_12745
OG913_12715	OHB01_35275
OG913_12715	OG719_31415
OG913_12875	OG913_12875
OG913_12875	OHB01_35405
OG913_12875	OG719_31545
OG913_13035	OG913_13035
OHB01_35365	OHB01_35365
OHB01_35365	OG719_31505
OHB01_35365	OG913_12835
OG913_12720	OG913_12720
OG913_12720	OHB01_35250
OG913_12720	OG719_31390
OG913_12880	OG913_12880
OG913_12880	OHB01_35410
OG913_12880	OG719_31550
OG913_12885	OG913_12885
OG913_12885	OHB01_35415
OG913_12885	OG719_31555
OG913_12730	OG913_12730
OG913_12730	OHB01_35260
OG913_12730	OG719_31400
OG913_12890	OG913_12890
OG913_12890	OHB01_35420
OG913_12890	OG719_31560
OHB01_35540	OHB01_35540
OHB01_35540	OG913_13010
OHB01_35540	OG719_31680
OG913_12735	OG913_12735
OG913_12735	OHB01_35265
OG913_12735	OG719_31405
OG913_12895	OG913_12895
OG913_12895	OHB01_35425
OG913_12895	OG719_31565
OG913_12740	OG913_12740
OG913_12740	OHB01_35270
OG913_12740	OG719_31410
OG913_12750	OG913_12750
OG913_12750	OHB01_35280
OG913_12750	OG719_31420
OG913_12910	OG913_12910
OG913_12910	OHB01_35440
OG913_12910	OG719_31580
OG913_12910	OG913_12900
OG913_12910	OHB01_35430
OG913_12910	OG719_31570
OG913_12995	OG913_12995
OG913_12995	OHB01_35525
OG913_12995	OG719_31665
OHB01_35560	OHB01_35560
OHB01_35560	OG719_31700
OG913_12755	OG913_12755
OG913_12755	OHB01_35285
OG913_12755	OG719_31425
OG913_12915	OG913_12915
OG913_12915	OHB01_35445
OG913_12915	OG719_31585
OG913_12760	OG913_12760
OG913_12760	OHB01_35290
OG913_12760	OG719_31430
OG913_12920	OG913_12920
OG913_12920	OHB01_35450
OG913_12920	OG719_31590
OG719_31515	OG719_31515
OG719_31515	OG913_12845
OG719_31515	OHB01_35375
OHB01_35255	OHB01_35255
OHB01_35255	OG913_12725
OHB01_35255	OG719_31395
OG719_31690	OG719_31690
OG719_31690	OG913_13025
OG719_31690	OHB01_35550
OG719_31695	OG719_31695
OG719_31695	OHB01_35555
OHB01_35455	OHB01_35455
OHB01_35455	OG719_31595
OHB01_35455	OG913_12925
OHB01_35455	OG913_12905
OHB01_35455	OHB01_35435
OHB01_35455	OG719_31575
OHB01_35460	OHB01_35460
OHB01_35460	OG719_31600
OHB01_35460	OG913_12930
OHB01_35305	OHB01_35305
OHB01_35305	OG719_31445
OHB01_35305	OG913_12775
OHB01_35310	OHB01_35310
OHB01_35310	OG719_31450
OHB01_35310	OG913_12780
