OHN18_19475	OHN18_19475
OHN18_19635	OHN18_19635
OHN18_19635	OIE47_27530
OIE47_27475	OIE47_27475
OHN18_19480	OHN18_19480
OIE47_27480	OIE47_27480
OIE47_27640	OIE47_27640
OIE47_27640	OHN18_19525
OHN18_19485	OHN18_19485
OHN18_19645	OHN18_19645
OHN18_19645	OIE47_27520
OIE47_27485	OIE47_27485
OIE47_27490	OIE47_27490
OHN18_19495	OHN18_19495
OHN18_19495	OIE47_27670
OIE47_27495	OIE47_27495
OIE47_27500	OIE47_27500
OIE47_27500	OHN18_19665
OHN18_19505	OHN18_19505
OHN18_19505	OIE47_27660
OIE47_27665	OIE47_27665
OIE47_27665	OHN18_19500
OHN18_19510	OHN18_19510
OHN18_19510	OIE47_27655
OHN18_19670	OHN18_19670
OIE47_27510	OIE47_27510
OIE47_27510	OHN18_19655
OHN18_19515	OHN18_19515
OHN18_19515	OIE47_27650
OHN18_19675	OHN18_19675
OIE47_27515	OIE47_27515
OIE47_27515	OHN18_19650
OIE47_27675	OIE47_27675
OIE47_27675	OHN18_19490
OHN18_19520	OHN18_19520
OHN18_19520	OIE47_27645
OHN18_19680	OHN18_19680
OIE47_27680	OIE47_27680
OHN18_19685	OHN18_19685
OIE47_27525	OIE47_27525
OIE47_27525	OHN18_19640
OIE47_27525	OIE47_27605
OIE47_27525	OHN18_19560
OIE47_27685	OIE47_27685
OIE47_27685	OIE47_27700
OHN18_19530	OHN18_19530
OHN18_19530	OIE47_27635
OHN18_19690	OHN18_19690
OHN18_19535	OHN18_19535
OHN18_19535	OIE47_27630
OHN18_19695	OHN18_19695
OIE47_27695	OIE47_27695
OHN18_19700	OHN18_19700
OIE47_27540	OIE47_27540
OIE47_27540	OHN18_19625
OHN18_19705	OHN18_19705
OIE47_27705	OIE47_27705
OIE47_27705	OIE47_27690
OHN18_19710	OHN18_19710
OIE47_27710	OIE47_27710
OHN18_19715	OHN18_19715
OIE47_27715	OIE47_27715
OHN18_19720	OHN18_19720
OHN18_19725	OHN18_19725
OIE47_27565	OIE47_27565
OIE47_27565	OHN18_19600
OHN18_19730	OHN18_19730
OHN18_19735	OHN18_19735
OIE47_27420	OIE47_27420
OIE47_27580	OIE47_27580
OIE47_27580	OHN18_19585
OIE47_27425	OIE47_27425
OIE47_27585	OIE47_27585
OIE47_27585	OHN18_19580
OHN18_19590	OHN18_19590
OHN18_19590	OIE47_27575
OIE47_27430	OIE47_27430
OIE47_27590	OIE47_27590
OIE47_27590	OHN18_19575
OHN18_19595	OHN18_19595
OHN18_19595	OIE47_27570
OIE47_27435	OIE47_27435
OIE47_27595	OIE47_27595
OIE47_27595	OHN18_19570
OIE47_27440	OIE47_27440
OIE47_27600	OIE47_27600
OIE47_27600	OHN18_19565
OHN18_19605	OHN18_19605
OHN18_19605	OIE47_27560
OHN18_19605	OIE47_27505
OHN18_19605	OHN18_19660
OIE47_27445	OIE47_27445
OIE47_27450	OIE47_27450
OHN18_19615	OHN18_19615
OHN18_19615	OIE47_27550
OIE47_27455	OIE47_27455
OIE47_27615	OIE47_27615
OIE47_27615	OHN18_19550
OHN18_19620	OHN18_19620
OHN18_19620	OIE47_27545
OIE47_27460	OIE47_27460
OIE47_27620	OIE47_27620
OIE47_27620	OHN18_19545
OIE47_27465	OIE47_27465
OIE47_27625	OIE47_27625
OIE47_27625	OHN18_19540
OIE47_27625	OIE47_27555
OIE47_27625	OHN18_19610
OHN18_19630	OHN18_19630
OHN18_19630	OIE47_27535
OHN18_19630	OIE47_27610
OHN18_19630	OHN18_19555
OIE47_27470	OIE47_27470
