OHA79_40870	OHA79_40870
OHA79_40870	OG395_10925
OHA79_40870	OG972_03395
OHA79_40875	OHA79_40875
OHA79_40875	OG395_10920
OHA79_40875	OG972_03390
OHA79_40875	OG972_03305
OHA79_40875	OHA79_40960
OHA79_40875	OG395_10835
OG972_03285	OG972_03285
OG972_03285	OG395_10815
OG972_03285	OHA79_40980
OG395_10900	OG395_10900
OG395_10900	OHA79_40895
OG395_10900	OG972_03370
OG395_10900	OG395_10940
OG395_10900	OG972_03410
OG395_10900	OHA79_40855
OG972_03290	OG972_03290
OG972_03290	OG395_10820
OG972_03290	OHA79_40975
OG972_03450	OG972_03450
OG972_03450	OG395_10985
OG972_03450	OHA79_40820
OG395_10745	OG395_10745
OHA79_40885	OHA79_40885
OHA79_40885	OG395_10910
OHA79_40885	OG972_03380
OG972_03295	OG972_03295
OG972_03295	OG395_10825
OG972_03295	OHA79_40970
OG395_10750	OG395_10750
OHA79_40890	OHA79_40890
OHA79_40890	OG395_10905
OHA79_40890	OG972_03375
OG972_03300	OG972_03300
OG972_03300	OHA79_40965
OG972_03300	OG395_10830
OG395_10755	OG395_10755
OG395_10760	OG395_10760
OHA79_40900	OHA79_40900
OHA79_40900	OG395_10895
OHA79_40900	OG972_03365
OG395_10765	OG395_10765
OG395_10770	OG395_10770
OG395_10930	OG395_10930
OG395_10930	OG972_03400
OG395_10930	OHA79_40865
OHA79_40910	OHA79_40910
OHA79_40910	OG972_03355
OHA79_40910	OG395_10885
OG972_03320	OG972_03320
OG972_03320	OHA79_40945
OG972_03320	OG395_10850
OG395_10775	OG395_10775
OHA79_40915	OHA79_40915
OHA79_40915	OG972_03350
OHA79_40915	OG395_10880
OG972_03325	OG972_03325
OG972_03325	OHA79_40940
OG972_03325	OG395_10855
OHA79_40920	OHA79_40920
OHA79_40920	OG972_03345
OHA79_40920	OG395_10875
OHA79_40920	OHA79_40880
OHA79_40920	OG395_10915
OHA79_40920	OG972_03385
OHA79_40925	OHA79_40925
OHA79_40925	OG972_03340
OHA79_40925	OG395_10870
OHA79_40930	OHA79_40930
OHA79_40930	OG972_03335
OHA79_40930	OG395_10865
OG972_03180	OG972_03180
OG972_03180	OHA79_41085
OHA79_40935	OHA79_40935
OHA79_40935	OG972_03330
OHA79_40935	OG395_10860
OG972_03185	OG972_03185
OG972_03185	OHA79_41080
OG972_03190	OG972_03190
OG972_03190	OHA79_41075
OG972_03195	OG972_03195
OG972_03195	OHA79_41070
OG395_10970	OG395_10970
OG972_03200	OG972_03200
OG972_03200	OHA79_41065
OG972_03360	OG972_03360
OG972_03360	OG395_10890
OG972_03360	OHA79_40905
OG395_10975	OG395_10975
OG972_03205	OG972_03205
OG972_03205	OHA79_41060
OG972_03210	OG972_03210
OG972_03210	OHA79_41055
OG972_03215	OG972_03215
OG972_03215	OHA79_41050
OHA79_40810	OHA79_40810
OG972_03220	OG972_03220
OG972_03220	OG395_10730
OG972_03220	OHA79_41045
OHA79_40815	OHA79_40815
OG972_03225	OG972_03225
OG972_03225	OG395_10735
OG972_03225	OHA79_41040
OG395_10840	OG395_10840
OG395_10840	OHA79_40955
OG395_10840	OG972_03310
OG972_03230	OG972_03230
OG972_03230	OHA79_41035
OG972_03230	OG395_10740
OG395_10845	OG395_10845
OG395_10845	OG972_03315
OG395_10845	OHA79_40950
OHA79_40825	OHA79_40825
OHA79_40825	OG972_03445
OHA79_40825	OG395_10980
OHA79_40985	OHA79_40985
OHA79_40985	OG972_03280
OHA79_40985	OG395_10810
OG972_03235	OG972_03235
OG972_03235	OHA79_41030
OHA79_40830	OHA79_40830
OHA79_40830	OG972_03440
OHA79_40830	OG395_10965
OHA79_40850	OHA79_40850
OHA79_40850	OG395_10945
OHA79_40850	OG972_03415
OHA79_41010	OHA79_41010
OHA79_41010	OG395_10790
OHA79_41010	OG972_03255
OG972_03260	OG972_03260
OG972_03260	OG395_10795
OG972_03260	OHA79_41005
OG972_03420	OG972_03420
OG972_03420	OG395_10950
OG972_03420	OHA79_40845
OHA79_41015	OHA79_41015
OHA79_41015	OG395_10785
OHA79_41015	OG972_03250
OG972_03265	OG972_03265
OG972_03265	OG395_10800
OG972_03265	OHA79_41000
OG972_03425	OG972_03425
OG972_03425	OG395_10955
OG972_03425	OHA79_40840
OHA79_40860	OHA79_40860
OHA79_40860	OG395_10935
OHA79_40860	OG972_03405
OHA79_41020	OHA79_41020
OHA79_41020	OG395_10780
OHA79_41020	OG972_03245
OG972_03270	OG972_03270
OG972_03270	OHA79_40995
OG972_03430	OG972_03430
OHA79_41025	OHA79_41025
OHA79_41025	OG972_03240
OG972_03275	OG972_03275
OG972_03275	OG395_10805
OG972_03275	OHA79_40990
OG972_03435	OG972_03435
OG972_03435	OG395_10960
OG972_03435	OHA79_40835
